p,q,column_id,p_mapped,q_mapped,x,y,z,dx,dy,dz,side
-1,13,728,-1.2539194225286376,13.633178672977992,126.34122085571289,213.07760620117188,98.20894622802734,0.9003538506532678,-0.08342110463182678,0.42708765249751574,left
0,-12,653,-0.6383041248422705,-13.440771413912787,-142.5098056793213,405.61297607421875,-107.45213317871094,-0.5668009232211146,0.6742900978367087,-0.47335988148031066,left
0,-11,652,-0.6190803846941897,-12.355900138043904,-127.189866065979,416.32823181152344,-101.13611221313477,-0.46164840673921903,0.7814035555400813,-0.41986811255971734,left
0,-10,407,-0.599856644546108,-11.271028862175024,-111.47612857818604,424.0990982055664,-93.63469314575195,-0.3530814964499594,0.861564177693623,-0.36474734348555365,left
0,-9,685,-0.5806329043980272,-10.186157586306143,-95.60184812545776,429.2444152832031,-85.21021461486816,-0.2444522677615367,0.9188858267531117,-0.30966421520494114,left
0,-8,527,-0.5614091642499464,-9.101286310437263,-79.76376986503601,432.0548553466797,-76.08690643310547,-0.1377918157655385,0.9569568233222361,-0.2554350285396473,left
0,-7,647,-0.5421854241018651,-8.016415034568382,-64.12513399124146,432.79332733154297,-66.4542007446289,-0.03440284280411618,0.9786947362407559,-0.20241802701743863,left
0,-6,315,-0.5229616839537847,-6.931543758699501,-48.8188139796257,431.69684314727783,-56.47011876106262,0.06478599188615294,0.9864461953103904,-0.15075370314848763,left
0,-5,190,-0.5037379438057035,-5.84667248283062,-33.9504110366106,428.97725009918213,-46.264527440071106,0.15905259577122394,0.982142724631426,-0.10048850795983802,left
0,-4,6,-0.48451420365762227,-4.76180120696174,-19.601401403546333,424.8224458694458,-35.94247877597809,0.24781736130671095,0.9674298675273667,-0.051633388916094924,left
0,-3,71,-0.4652904635095408,-3.6769299310928583,-5.832236496498808,419.3975778520107,-25.5875141620636,0.3306317143088699,0.9437505730858446,-0.004186322170783014,left
0,-2,164,-0.4460667233614595,-2.5920586552239775,7.314520699903369,412.8461128398776,-15.26498718559742,0.40718280848306937,0.9123868661570297,0.04186128211121253,left
0,-1,120,-0.4268429832133785,-1.5071873793550967,19.811084053479135,405.291001974605,-5.025373623822816,0.47729590751463197,0.8744728267437624,0.08652104921091536,left
0,0,628,-0.40761924306529723,-0.4223161034862164,31.6413201576579,396.83581064943064,5.092410228936842,0.5409267834620688,0.8309931905844605,0.12980189573206724,left
0,1,486,-0.3883955029172161,0.6625551723826644,42.7976283541102,387.56585752484534,15.05769206100922,0.5981440462075938,0.7827789337793596,0.17169985677820754,left
0,2,501,-0.36917176276913494,1.7474264482515451,53.2778200043831,377.5493502030149,24.844728167867288,0.6491049424547305,0.7305071704898177,0.21218399455143047,left
0,3,234,-0.3499480226210537,2.8322977241204264,63.08199784718454,366.83852192759514,34.42938773334026,0.6940294424835631,0.6747086087966193,0.2511800672459602,left
0,4,132,-0.3307242824729731,3.9171689999893062,72.2094354480505,355.4707680940628,43.78583724796772,0.7331768794076833,0.6157825908243524,0.28855409257132314,left
0,5,673,-0.3115005423248914,5.002040275858186,80.65545645356178,343.469783782959,52.88322466611862,0.7668279550988876,0.5540175817517615,0.32409783459441494,left
0,6,546,-0.29227680217681057,6.086911551727066,88.4083154797554,330.846697807312,61.682361364364624,0.7952731214621168,0.48961384969627364,0.357517748462221,left
0,7,306,-0.27305306202872975,7.171782827595948,95.44607150554657,317.6012077331543,70.13242316246033,0.8188066756977406,0.42270465209392577,0.3884281206748146,left
0,8,630,-0.25382932188064716,8.25665410346483,101.73346829414368,303.7227439880371,78.16759061813354,0.8377245238359297,0.3533720801633225,0.4163481657518274,left
0,9,9,-0.23460558173256546,9.341525379333708,107.2188401222229,289.1915283203125,85.70380783081055,0.852322076205851,0.28165575564781303,0.44070070764931496,left
0,10,499,-0.21538184158448465,10.42639665520259,111.8309497833252,273.9797897338867,92.63532447814941,0.8628878048643129,0.2075522733875481,0.4608109048493838,left
0,11,545,-0.19615810143640294,11.511267931071469,115.47587966918945,258.0528869628906,98.83162689208984,0.8696899714391679,0.13100449292951244,0.4758961823868947,left
0,12,415,-0.17693436128832213,12.596139206940352,118.03385543823242,241.37045288085938,104.13407897949219,0.8729461879850967,0.05189080946486198,0.48504875711145745,left
0,13,189,-0.15771062114024043,13.68101048280923,119.35639190673828,223.88796997070312,108.35191345214844,0.8727790312623138,-0.02999577206807428,0.48719299691893886,left
0,14,759,-0.1384868809921614,14.76588175867811,119.26286315917969,205.55599975585938,111.26002502441406,0.8691382574253232,-0.11494335174350263,0.48102673041073507,left
1,-12,148,0.45790467654612405,-13.39293960408155,-155.4873504638672,402.5653076171875,-97.60555267333984,-0.6452543233707562,0.6193932529788836,-0.4472123168424416,left
1,-11,417,0.47712841669420575,-12.308068328212668,-140.78380012512207,414.79832458496094,-91.38095092773438,-0.5426445244220794,0.7429392716458704,-0.39189049332822384,left
1,-10,390,0.49635215684228656,-11.223197052343789,-125.51636409759521,423.8706359863281,-83.92123222351074,-0.4345521251464478,0.8362157243309444,-0.3345261019896355,left
1,-9,626,0.5155758969903674,-10.138325776474906,-109.94559860229492,430.1240539550781,-75.50106239318848,-0.3256279998672485,0.903884961249925,-0.2774137388967544,left
1,-8,86,0.5347996371384496,-9.053454500606026,-94.29295539855957,433.8713035583496,-66.35599422454834,-0.2184916359986062,0.950338068241461,-0.2216279789416048,left
1,-7,659,0.5540233772865304,-7.968583224737146,-78.7437572479248,435.3965358734131,-56.685482025146484,-0.11458747611074281,0.979180131949575,-0.16755888372086655,left
1,-6,651,0.5732471174346125,-6.883711948868266,-63.450563192367554,434.9567651748657,-46.65625333786011,-0.014766001538529982,0.9932253121040582,-0.1152625029849705,left
1,-5,76,0.5924708575826929,-5.798840672999384,-48.53620797395706,432.782657623291,-36.40567946434021,0.08039790287614644,0.99466339695166,-0.06465991012754414,left
1,-4,485,0.611694597730774,-4.713969397130505,-34.0969085842371,429.0799380540848,-26.04502096772194,0.17045648202414962,0.9852411422986412,-0.015635832501641092,left
1,-3,410,0.6309183378788552,-3.6290981212616225,-20.20540004596114,424.03041914105415,-15.662783205509186,0.25503604590902845,0.9664045786119537,0.03191873626790609,left
1,-2,177,0.6501420780269362,-2.5442268453927417,-6.914057626854628,417.7931737154722,-5.328018633648753,0.3338303504609562,0.9393929278500422,0.07809112764226453,left
1,-1,338,0.6693658181750173,-1.4593555695238614,5.741987044893904,410.50565024622483,4.906352350095403,0.40661025302567416,0.9052917126640456,0.12294314586912218,left
1,0,250,0.6885895583230988,-0.37448429365498087,17.741723934057518,402.28481910942355,15.000228709455769,0.4732337440981711,0.8650574788071912,0.1665094045589399,left
1,1,747,0.7078132984711802,0.7103869822139,29.075143832102185,393.22830694905133,24.92301192553714,0.5336493446744129,0.8195263723044884,0.20879392238763694,left
1,2,136,0.7270370386192613,1.7952582580827803,39.74011777015403,383.4155335575342,34.650290589779615,0.5878917014725752,0.7694162806403527,0.2497637572291996,left
1,3,588,0.7462607787673423,2.8801295339516613,49.739276342093945,372.90884843468666,44.16052480041981,0.6360713096378082,0.7153289396754116,0.28934027911525706,left
1,4,37,0.7654845189154234,3.9650008098205425,59.07688896358013,361.754667699337,53.43173027038574,0.6783614521291816,0.6577551255481825,0.32738957692675985,left
1,5,683,0.7847082590635055,5.0498720856894215,67.75574325583875,349.9846122264862,62.43816292285919,0.7149852391815873,0.597083365799671,0.3637135714237025,left
1,6,528,0.8039319992115854,6.134743361558302,75.77402856945992,337.61662769317627,71.1470091342926,0.7462045413444655,0.5336104840967206,0.3980435073443094,left
1,7,140,0.8231557393596671,7.219614637427183,83.12219896912575,324.65617847442627,79.51504468917847,0.7723111207322587,0.46755173449616033,0.4300359384550488,left
1,8,581,0.8423794795077488,8.304485913296064,89.77987813949585,311.09728622436523,87.48536586761475,0.7936191453239113,0.3990467103783611,0.4592715701102704,left
1,9,715,0.8616032196558292,9.389357189164942,95.71271228790283,296.9237747192383,94.98403358459473,0.8104566621219093,0.3281603131229364,0.4852533438455317,left
1,10,235,0.8808269598039109,10.474228465033825,100.86932182312012,282.11021423339844,101.91670989990234,0.8231519258022243,0.2548786420144899,0.5074029807686776,left
1,11,714,0.9000506999519917,11.559099740902704,105.17799472808838,266.6234130859375,108.16559982299805,0.832016730003383,0.1790848860547431,0.5250492972866806,left
1,12,721,0.9192744401000725,12.643971016771586,108.54376125335693,250.42335510253906,113.58555603027344,0.8373073014995327,0.10055629966570981,0.537405725177087,left
1,13,643,0.9384981802481542,13.728842292640469,110.84526252746582,233.46414184570312,118.00181579589844,0.8391835470341888,0.018927962167836605,0.5435188190258828,left
1,14,217,0.957721920396235,14.813713568509348,111.93153762817383,215.69488525390625,121.20510864257812,0.8376276427012347,-0.0663163313473338,0.5422011401494867,left
2,-12,376,1.5541134779345205,-13.345107794250314,-167.9887580871582,397.7264709472656,-87.84303665161133,-0.7220367754753796,0.5468499790787011,-0.4238136326768408,left
2,-11,346,1.5733372180826004,-12.260236518381431,-154.08748054504395,411.6358337402344,-81.73847198486328,-0.6243319973103916,0.6895271474992956,-0.3670992644992659,left
2,-10,568,1.592560958230683,-11.175365242512553,-139.42340660095215,422.15331268310547,-74.34252738952637,-0.5176497969683872,0.798459382717444,-0.3074106404291595,left
2,-9,175,1.6117846983787643,-10.09049396664367,-124.28654384613037,429.6449089050293,-65.94331073760986,-0.4086231976314871,0.8783844690025311,-0.24792701944838577,left
2,-8,337,1.6310084385268446,-9.005622690774791,-108.92546558380127,434.445764541626,-56.788164138793945,-0.3009518419529291,0.9344887330105119,-0.19015466521110433,left
2,-7,519,1.6502321786749272,-7.9207514149059115,-93.55025601387024,436.8616237640381,-47.08725881576538,-0.19649785095213565,0.9712214909729974,-0.13460092883550362,left
2,-6,61,1.6694559188230071,-6.83588013903703,-78.3357161283493,437.1697449684143,-37.01672434806824,-0.09615454278866617,0.9920428349088913,-0.08127310506577486,left
2,-5,240,1.688679658971088,-5.75100886316815,-63.42442184686661,435.62021350860596,-26.722075045108795,-0.0003746434830284555,0.9995505119976364,-0.029977218141839016,left
2,-4,424,1.7079033991191697,-4.666137587299268,-48.9298999235034,432.4369070529938,-16.32147277891636,0.09055400249817154,0.9957000497489161,0.019529044051547907,left
2,-3,195,1.727127139267251,-3.5812663114303875,-34.93971582502127,427.8187679871917,-5.909054223448038,0.17638800219769835,0.9820059055858305,0.06746609574636629,left
2,-2,609,1.7463508794153326,-2.4963950355615068,-21.51860657785437,421.94087686459534,4.441751965787262,0.2568915396978545,0.9596923825095836,0.11400556032380518,left
2,-1,749,1.7655746195634134,-1.4115237596926262,-8.711598750203848,414.95560308825225,14.674908300454263,0.331839807555787,0.9297942994889714,0.15926362660429141,left
2,0,447,1.7847983597114947,-0.3266524838237455,3.4528710432350636,406.9937395863235,24.748454759363085,0.40103751417862166,0.8932173248751393,0.20330204810658375,left
2,1,22,1.804022099859576,0.7582187920451356,14.959835203364491,398.1656400822103,34.63119262456894,0.464338938252598,0.8507696955166422,0.2461306068187574,left
2,2,145,1.8232458400076572,1.8430900679140163,25.804674454033375,388.5623555686325,44.29936896264553,0.5216631191922159,0.8031758774583571,0.2877083591827779,left
2,3,224,1.842469580155738,2.927961343782896,35.9899979531765,378.2567707374692,53.73336020112038,0.573002182745789,0.7510804298542046,0.3279431146686642,left
2,4,751,1.8616933203038197,4.012832619651777,45.52252036333084,367.3047395348549,62.91435897350311,0.6184232464519591,0.6950477201715067,0.3666897256976399,left
2,5,648,1.8809170604519005,5.097703895520658,54.409945249557495,355.7462246417999,71.8210563659668,0.6580655151732895,0.6355604670177737,0.4037482761620939,left
2,6,335,1.9001408005999814,6.182575171389537,62.657832622528076,343.60644149780273,80.42631578445435,0.6921341020219314,0.5730179522765605,0.4388630893423054,left
2,7,230,1.9193645407480626,7.267446447258418,70.26652097702026,330.89696979522705,88.69390106201172,0.7208915568851717,0.507733151152868,0.4717228110151685,left
2,8,405,1.9385882808961443,8.3523177231273,77.22791934013367,317.61688232421875,96.5750789642334,0.7446466080364255,0.4399280561418983,0.5019608894715373,left
2,9,126,1.9578120210442256,9.437188998996179,83.52243328094482,303.75392150878906,104.00544166564941,0.7637401373034672,0.36972400239954545,0.5291551423933647,left
2,10,63,1.9770357611923064,10.52206027486506,89.11602258682251,289.2858123779297,110.90130615234375,0.7785271054705916,0.2971265553058794,0.5528212696519957,left
2,11,80,1.996259501340389,11.606931550733938,93.95658683776855,274.18084716796875,117.1568374633789,0.7893483347121913,0.2220065312275595,0.5724004774451164,left
2,12,53,2.01548324148847,12.691802826602823,97.97152280807495,258.3995361328125,122.64025115966797,0.7964937118333344,0.14407480557591187,0.5872309744965948,left
2,13,700,2.0347069816365497,13.776674102471704,101.06404685974121,241.89569091796875,127.19111633300781,0.8001519881433671,0.06285067884905937,0.596495253994891,left
2,14,30,2.0539307217846305,14.861545378340583,103.11026513576508,224.61712646484375,130.61614990234375,0.8003315721182003,-0.022345597443060018,0.5991410926866249,left
3,-11,394,2.6695460194709977,-12.212404708550197,-166.9200782775879,406.6759948730469,-72.25648307800293,-0.7057049982263377,0.6185096198874436,-0.34558111288821136,left
3,-10,615,2.68876975961908,-11.127533432681316,-153.04335975646973,418.7984924316406,-64.94373512268066,-0.60234080038036,0.746119563844072,-0.2837096343910076,left
3,-9,7,2.70799349976716,-10.042662156812437,-138.49524593353271,427.6737632751465,-56.57908535003662,-0.4938123444306572,0.8408622522754712,-0.22158529099676244,left
3,-8,184,2.727217239915241,-8.957790880943556,-123.55395126342773,433.6598205566406,-47.4225549697876,-0.38560325565791814,0.9084392105110929,-0.1613949504538371,left
3,-7,317,2.7464409800633227,-7.872919605074675,-108.45683181285858,437.08438777923584,-37.695600509643555,-0.28044309501577863,0.9542310722685567,-0.1038976957163696,left
3,-6,245,2.7656647202114044,-6.788048329205795,-93.40346157550812,438.2455403804779,-27.58446556329727,-0.17949879889496853,0.9825315944122819,-0.049110560747388836,left
3,-5,162,2.7848884603594852,-5.703177053336914,-78.5587512999773,437.41303515434265,-17.243480056524277,-0.08319211491174598,0.9965282017163457,0.0032580976807385213,left
3,-4,475,2.804112200507566,-4.618305777468034,-64.05606888979673,434.8294208943844,-6.798370260745287,0.00833925074005911,0.9985288963968054,0.05357704692937267,left
3,-3,426,2.8233359406556473,-3.5334345015991517,-50.0003614500165,430.7111576125026,3.6504174899309874,0.09501719139495836,0.9902172252599868,0.10218405031034028,left
3,-2,703,2.842559680803729,-2.448563225730271,-36.47127928957343,425.24976079910994,14.024403403978795,0.1767334498268755,0.9728628480861422,0.14934244716761177,left
3,-1,59,2.8617834209518103,-1.3636919498613902,-23.526293210685253,418.61293737590313,24.263758859597147,0.2533307374731062,0.947475100638322,0.19522927834147635,left
3,0,550,2.881007161099891,-0.2788206739925097,-11.203816458582878,410.9457221329212,34.323991276323795,0.3246179025346849,0.9149061952561072,0.2399372235314389,left
3,1,236,2.9002309012479723,0.8060506018763712,0.4736752361059189,402.3716147840023,44.17262728512287,0.39039859756374834,0.8759149393936903,0.28348184063041226,left
3,2,649,2.9194546413960536,1.890921877745252,11.496522888541222,392.9937163889408,53.78589904308319,0.4505020390165092,0.8312013936741872,0.3258099998404842,left
3,3,636,2.938678381544135,2.9757931536141324,21.864762723445892,382.8958673402667,63.14542615413666,0.5048096611337476,0.7814211983984181,0.3668080107080691,left
3,4,377,2.957902121692216,4.060664429483013,31.585006952285767,372.14377573132515,72.23490166664124,0.5532747797159528,0.7271864953176407,0.40630877317369196,left
3,5,69,2.977125861840298,5.145535705351893,40.667319774627686,360.78617811203003,81.03677940368652,0.5959340702527595,0.6690583441790344,0.44409854311446234,left
3,6,590,2.996349601988378,6.230406981220773,49.12210464477539,348.8559365272522,89.52894878387451,0.6329113577714841,0.6075339685152781,0.479922587824259,left
3,7,218,3.015573342136459,7.315278257089653,56.95697784423828,336.37119007110596,97.68144416809082,0.6644129008282815,0.5430306690431422,0.5134911778127308,left
3,8,178,3.0347970822845407,8.400149532958535,64.17365455627441,323.3365898132324,105.45298385620117,0.6907158265427447,0.47586838265338827,0.5444822580711163,left
3,9,58,3.054020822432622,9.485020808827416,70.76476860046387,309.74419021606445,112.7880973815918,0.7121546246160496,0.4062434686140189,0.572539985369078,left
3,10,102,3.0732445625807037,10.569892084696296,76.71088409423828,295.57476806640625,119.61307907104492,0.7290849780342424,0.334215531407169,0.5972730308418688,left
3,11,573,3.0924683027287836,11.654763360565177,81.97727394104004,280.7990264892578,125.83329010009766,0.7418671558156281,0.25966667120465375,0.6182283906353095,left
3,12,99,3.1116920428768653,12.73963463643406,86.51102447509766,265.3788757324219,131.3300018310547,0.7508075360646331,0.1822773745511137,0.6348724301112056,left
3,13,253,3.130915783024946,13.824505912302937,90.23676300048828,249.2672119140625,135.95591735839844,0.7561172997754092,0.10149352981673518,0.6465181299744682,left
3,14,463,3.1501395231730296,14.90937718817182,93.05604553222656,232.412353515625,139.53369140625,0.7578080193973196,0.016517932221089215,0.6522684751329403,left
3,15,34,3.1693632633211086,15.9942484640407,94.84121322631836,214.75421142578125,141.85025024414062,0.7556214843648843,-0.07374400537331231,0.650844062765967,left
4,-11,515,3.7657548208593923,-12.164572898718964,-179.07413291931152,399.7246627807617,-63.00647163391113,-0.7844296698239911,0.5268798426545117,-0.3272120482258887,left
4,-10,355,3.784978561007474,-11.079701622850083,-166.19823741912842,413.6287078857422,-55.79238319396973,-0.6878927204383951,0.6762312957170192,-0.2636566704271775,left
4,-9,259,3.8042023011555575,-9.994830346981205,-152.42055797576904,424.0491886138916,-47.47204113006592,-0.5813534682544943,0.7889987328812876,-0.19876907319850684,left
4,-8,408,3.8234260413036365,-8.909959071112322,-138.0516140460968,431.3678150177002,-38.318793296813965,-0.4729373299324813,0.8705759587038637,-0.13574896715328552,left
4,-7,687,3.842649781451719,-7.825087795243442,-123.35851347446442,435.9344458580017,-28.566104531288147,-0.36692366886328226,0.9271558794593773,-0.07582213668723098,left
4,-6,562,3.861873521599799,-6.74021651937456,-108.5681904554367,438.06849670410156,-18.410973697900772,-0.26515208180388633,0.9640171524550979,-0.01911290892118861,left
4,-5,45,3.8810972617478816,-5.65534524350568,-93.87041480094194,438.05984300374985,-8.017232477664948,-0.16820544210114013,0.9851398089258857,0.03473450902242744,left
4,-4,522,3.9003210018959615,-4.570473967636798,-79.42095581442118,436.1700699850917,2.4811532348394394,-0.07613970953142209,0.9933631096042774,0.0862118153723198,left
4,-3,538,3.9195447420440432,-3.4856026917679173,-65.34469236433506,432.6335915029049,12.976752448827028,0.011133331811444254,0.990676284962112,0.1357812481031327,left
4,-2,477,3.938768482192125,-2.400731415899036,-51.738736391067505,427.6587748527527,23.385362468194216,0.09367189977628923,0.9784887169161368,0.18380806853920492,left
4,-1,746,3.9579922223402058,-1.3158601400301564,-38.6755536198616,421.4290843009949,33.64268995821476,0.17144349683587592,0.9578405547735404,0.23053979921871035,left
4,0,113,3.9772159624882866,-0.230988864161275,-26.206083595752716,414.1042127609253,43.70103570818901,0.2443229629744798,0.9295542298536642,0.2761072681486891,left
4,1,319,3.9964397026363683,0.8538824117076066,-14.362860798835754,405.8212251663208,53.52597862482071,0.31211927567436754,0.8943370197409988,0.32053525995324883,left
4,2,91,4.015663442784448,1.938753687576487,-3.163129895925522,396.69569957256317,63.09305727481842,0.3746145632728972,0.8528449259075548,0.3637574210069038,left
4,3,638,4.03488718293253,3.0236249634453674,7.388012170791626,386.82283413410187,72.38446640968323,0.4316052668199006,0.8057162949996352,0.4056330184112031,left
4,4,663,4.054110923080611,4.108496239314248,17.294546365737915,376.27864041924477,81.38571882247925,0.48293921841673865,0.753582060916667,0.4459638873043628,left
4,5,92,4.073334663228693,5.1933675151831284,26.566330432891846,365.1209953427315,90.08236598968506,0.5285440646940416,0.6970581075196247,0.4845112655221343,left
4,6,608,4.092558403376772,6.278238791052008,35.21604633331299,353.39086747169495,98.45662879943848,0.5684441726138707,0.6367260473469495,0.5210097535087634,left
4,7,87,4.111782143524854,7.36311006692089,43.25609588623047,341.1133813858032,106.48412132263184,0.6027678139956155,0.5731018387391177,0.5551803714512874,left
4,8,130,4.131005883672936,8.44798134278977,50.69536590576172,328.29907608032227,114.13054275512695,0.6317344285160421,0.5066106966127983,0.5867343640055565,left
4,9,374,4.150229623821017,9.53285261865865,57.53622817993164,314.94497299194336,121.34832000732422,0.6556420340374233,0.4375396267185403,0.6153800437569216,left
4,10,348,4.169453363969098,10.617723894527531,63.77138137817383,301.0354995727539,128.0734405517578,0.6748340831993792,0.36601375209465226,0.6408064399099369,left
4,11,605,4.188677104117181,11.702595170396412,69.3806381225586,286.5432891845703,134.22183227539062,0.6896627474649205,0.2919542788645401,0.6626673326879964,left
4,12,165,4.20790084426526,12.78746644626529,74.32793426513672,271.4328308105469,139.68605041503906,0.7004394184195872,0.2150445397661118,0.6805442432647651,left
4,13,357,4.227124584413342,13.872337722134173,78.55853271484375,255.65744018554688,144.33270263671875,0.707368895932342,0.13467984799964425,0.6938952252395546,left
4,14,94,4.246348324561424,14.957208998003052,81.99453735351562,239.1630859375,147.99871826171875,0.7104738538771302,0.04998272216671362,0.7019463159257859,left
4,15,226,4.265572064709504,16.042080273871935,84.53497314453125,221.88922119140625,150.4852294921875,0.7094826217997087,-0.04031351860587849,0.7035689231211288,left
4,16,777,4.284795804857586,17.126951549740816,86.04649353027344,203.7720947265625,151.562744140625,0.7036324215529537,-0.13780049336685254,0.6970741993270002,left
5,-10,641,4.88118736239587,-11.031869813018846,-178.6834659576416,406.43416595458984,-46.98278045654297,-0.7721926706251878,0.5852566032001979,-0.2473725688982234,left
5,-9,422,4.900411102543952,-9.946998537149966,-165.88717770576477,418.5787410736084,-38.71157646179199,-0.6707224068957791,0.7195683816076933,-0.17986883298230988,left
5,-8,690,4.919634842692034,-8.862127261281087,-152.26978075504303,427.39384508132935,-29.561320304870605,-0.5632440608207498,0.8184337217221984,-0.11367660752372351,left
5,-7,384,4.938858582840115,-7.777255985412204,-138.13082346320152,433.25219893455505,-19.77817791700363,-0.45650364340544813,0.8882695946018618,-0.050808964399951376,left
5,-6,265,4.9580823229881945,-6.692384709543322,-123.72708442539442,436.49478513002396,-9.570590555667877,-0.35365413359806264,0.935339140120499,0.008333471524484326,left
5,-5,699,4.977306063136277,-5.607513433674445,-109.2757569104433,437.4320738315582,0.8874452114105225,-0.25579054018479597,0.9646043195200732,0.06410699115686828,left
5,-4,170,4.996529803284358,-4.522642157805563,-94.95755797624588,436.34511375427246,11.453047923743725,-0.16304769297601543,0.9796428034777049,0.11711288319199435,left
5,-3,115,5.015753543432439,-3.4377708819366797,-80.91984939575195,433.4866828918457,22.01112949848175,-0.07522315297783955,0.982922144072454,0.16794503847414596,left
5,-2,54,5.03497728358052,-2.352899606067798,-67.27975416183472,429.08241963386536,32.471088856458664,0.007915486229386466,0.976120896638671,0.21708371708414573,left
5,-1,263,5.054201023728602,-1.2680283301989181,-54.12728238105774,423.3319659233093,42.763493716716766,0.08650088444741107,0.9603991381709218,0.26486051497036384,left
5,0,206,5.073424763876683,-0.18315705433003876,-41.528451681137085,416.4100914001465,52.83676338195801,0.16053013035227343,0.9366030363736746,0.3114559832539666,left
5,1,119,5.092648504024764,0.9017142215388424,-29.528399229049683,408.46785593032837,62.65385699272156,0.22987755534796603,0.9054114864692422,0.35691224371937724,left
5,2,752,5.111872244172846,1.9865854974077233,-18.154524087905884,399.633695602417,72.1889533996582,0.29433237836103576,0.8674356064807253,0.40115323712735085,left
5,3,196,5.131095984320926,3.071456773276603,-7.419570684432983,390.0146460533142,81.42412662506104,0.3536476938867826,0.8232791219748612,0.44400990521480727,left
5,4,599,5.150319724469007,4.156328049145484,2.6752219200134277,379.69737243652344,90.34605884552002,0.4075911276744115,0.7735663140466548,0.4852469787782031,left
5,5,556,5.169543464617088,5.241199325014364,12.136974334716797,368.74936032295227,98.94268035888672,0.45598994035020574,0.7189411389796322,0.5245920443373927,left
5,6,677,5.1887672047651705,6.326070600883246,20.978107452392578,357.2201171517372,107.19997978210449,0.49876321968680826,0.6600483976659757,0.5617573884037723,left
5,7,772,5.20799094491325,7.4109418767521245,29.213218688964844,345.1421675682068,115.09835052490234,0.5359418255376442,0.5974930495490154,0.5964632556830264,left
5,8,623,5.227214685061333,8.495813152621006,36.85586929321289,332.5323076248169,122.60989379882812,0.567670483692408,0.5317936052324906,0.6284471205903146,left
5,9,523,5.246438425209414,9.580684428489887,43.91554260253906,319.39269256591797,129.69418334960938,0.5941848405522092,0.4633369099057485,0.6574673247979234,left
5,10,66,5.2656621653574955,10.665555704358766,50.39460754394531,305.71217346191406,136.29605102539062,0.6157847441814804,0.39232675845176285,0.6832926630925293,left
5,11,68,5.284885905505577,11.75042698022765,56.28501892089844,291.4666976928711,142.34152221679688,0.6327979338958022,0.3187396770692717,0.705671165004622,left
5,12,503,5.304109645653657,12.83529825609653,61.56523132324219,276.62059020996094,147.73451232910156,0.6455202380723674,0.24226519147597747,0.7243004896022799,left
5,13,679,5.323333385801737,13.920169531965408,66.19706726074219,261.1305236816406,152.35342407226562,0.6541349170928015,0.16230539337678312,0.7387587356646291,left
5,14,755,5.342557125949818,15.00504080783429,70.12301635742188,244.94219970703125,156.04986572265625,0.6586505712811803,0.07788914812872956,0.7484067781325577,left
5,15,756,5.3617808660979,16.089912083703172,73.26239013671875,227.9925537109375,158.64019775390625,0.658764947211101,-0.012395612798564654,0.7522466969746716,left
5,16,776,5.381004606245982,17.17478335957205,75.5086669921875,210.2142333984375,159.90826416015625,0.6536806470042569,-0.11020689130811864,0.7487029136047867,left
6,-9,238,5.996619903932348,-9.89916672731873,-178.69310128688812,411.0359945297241,-30.4171884059906,-0.7599658926706809,0.6285996432335555,-0.165270476806663,left
6,-8,492,6.0158436440804275,-8.81429545144985,-166.03554785251617,421.5292181968689,-21.263691067695618,-0.656126563859475,0.7485535827188753,-0.09573644027586399,left
6,-7,211,6.035067384228508,-7.729424175580967,-152.62734806537628,428.8460170328617,-11.439398884773254,-0.5495411290848721,0.8349487024191663,-0.029414482362848157,left
6,-6,248,6.05429112437659,-6.644552899712087,-138.75773030519485,433.34947979450226,-1.1648458540439606,-0.44559892165394943,0.8946339287139113,0.03273735809056042,left
6,-5,112,6.073514864524672,-5.559681623843207,-124.67385518550873,435.3710331916809,9.375126332044601,-0.3464980371137965,0.9336309997508524,0.09095200152008646,left
6,-4,97,6.092738604672753,-4.474810347974325,-110.58393836021423,435.2116184234619,20.028037935495377,-0.252762543377254,0.9564636964402135,0.1459050857831392,left
6,-3,214,6.111962344820834,-3.389939072105444,-96.6603684425354,433.1427903175354,30.670469291508198,-0.16421359338999053,0.9662821692830343,0.19832464564854307,left
6,-2,283,6.131186084968915,-2.3050677962365644,-83.04283237457275,429.4078893661499,41.204759538173676,-0.0804863087924943,0.9651994117040054,0.248821320917644,left
6,-1,90,6.150409825116997,-1.2201965203676828,-69.84143686294556,424.2231321334839,51.555649518966675,-0.0012718313407811814,0.9546184709451042,0.29782873833038975,left
6,0,732,6.1696335652650784,-0.13532524449880295,-57.13982439041138,417.7788200378418,61.66701292991638,0.07358910313294514,0.9354943046445319,0.3455937642344441,left
6,1,434,6.188857305413159,0.9495460313700778,-44.998291015625,410.2403812408447,71.49851369857788,0.14409028727172402,0.9085292725704035,0.3921894312658688,left
6,2,445,6.20808104556124,2.0344173072389586,-33.45691537857056,401.74958992004395,81.02227973937988,0.21008572589618765,0.8743130117656847,0.43753942134611096,left
6,3,504,6.227304785709322,3.119288583107839,-22.538685202598572,392.42565155029297,90.21963310241699,0.27133717914187055,0.8334154728403514,0.48145070863550066,left
6,4,396,6.2465285258574035,4.20415985897672,-12.252559661865234,382.3663625717163,99.07772827148438,0.3275717518806068,0.786439091315993,0.5236509362351464,left
